hand_id,hero_position,hero_stack,hero_cards,flop_cards,turn_card,river_card,preflop_actions,Preflop_Pot,flop_actions,Flop_Pot,turn_actions,Turn_Pot,river_actions,River_Pot,Result(Hero),Total_Pot
RC3334479237,Hero(BTN),125BB,4c Qd,Ts Jh 7c,7h,8s,Opp(SB): raises 3.0BB; Opp(BB): calls 2.0BB; ,6.4BB,Opp(SB): bets 2.0BB; Opp(BB): calls 2.0BB; ,10.4BB,Opp(SB): bets 7.6BB; Opp(BB): calls 7.6BB; ,25.6BB,Opp(SB): checks; Opp(BB): bets 19.0BB; ,25.6BB,0BB,25.2BB
RC3334479200,Hero(UTG),125BB,6s 5c,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334478918,Hero(CO),112BB,Kc Kh,5d Kd Jh,5s,6c,Opp(MP): raises 2.6BB; Hero: raises 7.6BB; Opp(MP): calls 5.0BB; ,16.6BB,Opp(MP): checks; Hero: bets 5.6BB; Opp(MP): calls 5.6BB; ,27.8BB,Opp(MP): checks; Hero: checks; ,27.8BB,Opp(MP): checks; Hero: bets 14.0BB; ,27.8BB,13.2BB,27.8BB
RC3334475355,Hero(BB),114BB,8d 9d,8c 6h Jd,Ac,4s,Opp(UTG): raises 2.0BB; Opp(BTN): calls 2.0BB; Opp(SB): calls 1.6BB; Hero: calls 1.0BB; ,8.0BB,Opp(SB): checks; Hero: checks; Opp(UTG): checks; Opp(BTN): checks; ,8.0BB,Opp(SB): checks; Hero: checks; Opp(UTG): checks; Opp(BTN): checks; ,8.0BB,Opp(SB): bets 8.0BB; ,8.0BB,-2.0BB,8.0BB
RC3334475324,Hero(UTG),114BB,9c Td,,,,Opp(BTN): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334475181,Hero(MP),116BB,Ts 9s,,,,Hero: raises 2.0BB; Opp(CO): raises 6.2BB; Opp(BTN): raises 18.2BB; ,15.8BB,,0BB,,0BB,,0BB,-2.0BB,15.8BB
RC3334475047,Hero(BTN),115BB,Jc Kd,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3334475019,Hero(MP),115BB,6s 2h,,,,Opp(UTG): raises 2.0BB; Opp(BTN): raises 7.0BB; Opp(UTG): raises 17.2BB; ,17.4BB,,0BB,,0BB,,0BB,0BB,15.4BB
RC3334474989,Hero(SB),115BB,4d 2s,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3334474957,Hero(MP),115BB,3c 8h,,,,Opp(UTG): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334474935,Hero(CO),115BB,9s Td,,,,Opp(BTN): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334444510,Hero(BB),113BB,3c 6c,Kd Td 6s,6h,,Opp(CO): raises 2.0BB; Hero: calls 1.0BB; ,4.4BB,Hero: checks; Opp(CO): checks; ,4.4BB,Hero: bets 2.4BB; ,4.4BB,,0BB,2.1BB,4.4BB
RC3334444489,Hero(BTN),113BB,8c Qh,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334444328,Hero(MP),111BB,4h 4s,Ac 4d Jd,,,Hero: raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Hero: bets 2.4BB; ,4.4BB,,0BB,,0BB,2.1BB,4.4BB
RC3334444283,Hero(SB),111BB,Qh 6h,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334444264,Hero(MP),111BB,2d 4d,,,,Opp(BTN): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334444238,Hero(BB),112BB,Qd 5d,,,,Opp(UTG): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3334444212,Hero(CO),112BB,3h Js,3c Ts 7c,8c,,Opp(MP): raises 2.0BB; Opp(BTN): calls 2.0BB; ,5.4BB,Opp(MP): checks; Opp(BTN): bets 2.0BB; Opp(MP): calls 2.0BB; ,9.4BB,Opp(MP): checks; Opp(BTN): bets 11.4BB; ,9.4BB,,0BB,0BB,9.4BB
RC3334444140,Hero(BTN),112BB,8h Ad,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334444023,Hero(MP),112BB,7h 4h,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334443992,Hero(BB),113BB,Qd 2c,5h Tc 2s,Ah,4c,Opp(UTG): raises 2.6BB; Opp(SB): calls 2.2BB; ,6.2BB,Opp(SB): checks; Opp(UTG): bets 2.2BB; Opp(SB): calls 2.2BB; ,10.6BB,Opp(SB): checks; Opp(UTG): checks; ,10.6BB,Opp(SB): bets 3.6BB; Opp(UTG): calls 3.6BB; 9b1a3dd2: shows [9s Ts] (Pair of Tens); fa499268: shows [7h 7s] (Pair of Sevens); ,17.8BB,-1.0BB,17.8BB
RC3334443968,Hero(MP),113BB,2h 9h,Js 6d Jc,,,Opp(BTN): raises 3.0BB; Opp(SB): raises 10.0BB; Opp(BTN): raises 22.6BB; Opp(SB): calls 12.6BB; ,49.6BB,Opp(SB): checks; Opp(BTN): bets 15.4BB; ,49.6BB,,0BB,,0BB,0BB,46.2BB
RC3334443946,Hero(CO),113BB,3h 5h,As 4s Kd,Qs,,Opp(SB): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(SB): bets 4.0BB; Opp(BB): calls 4.0BB; ,12.4BB,Opp(SB): bets 6.0BB; Opp(BB): raises 24.0BB; ,24.4BB,,0BB,0BB,24.0BB
RC3334443921,Hero(BTN),113BB,Th 4d,,,,Opp(UTG): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334443867,Hero(SB),113BB,5c 9s,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334443846,Hero(MP),113BB,Qs 6s,7h Kc 7c,,,Opp(CO): raises 2.4BB; Opp(SB): calls 2.0BB; Opp(BB): calls 1.4BB; ,7.2BB,Opp(SB): checks; Opp(BB): bets 1.0BB; ,7.2BB,,0BB,,0BB,0BB,7.2BB
RC3334443787,Hero(BB),114BB,4h 9s,,,,Opp(BTN): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3334443763,Hero(SB),115BB,Qh 5d,,,,Opp(MP): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334443735,Hero(UTG),115BB,Ks 5c,,,,Opp(CO): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334443712,Hero(BTN),115BB,2d Qd,5c Jc Jd,Th,6h,Opp(UTG): raises 3.0BB; Opp(BB): calls 2.0BB; ,6.4BB,Opp(BB): checks; Opp(UTG): bets 3.4BB; Opp(BB): calls 3.4BB; ,13.2BB,Opp(BB): checks; Opp(UTG): checks; ,13.2BB,Opp(BB): bets 6.6BB; Opp(UTG): calls 6.6BB; 87a9a23b: shows [9h Jh] (Three Jacks); 802a8ffb: shows [9d 9s] (Pair of Jacks and Pair of Nines); ,26.4BB,0BB,26.4BB
RC3334443691,Hero(UTG),115BB,4c Jh,,,,Opp(CO): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334443664,Hero(SB),115BB,6h Tc,,,,Opp(CO): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334443627,Hero(MP),115BB,8s 6s,5d Ks 7d,8h,,Opp(CO): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(CO): checks; ,4.4BB,Opp(BB): checks; Opp(CO): bets 2.2BB; ,4.4BB,,0BB,0BB,4.4BB
RC3334443603,Hero(BB),116BB,7d 9c,3c 8d 6c,5h,,Opp(BTN): raises 2.6BB; Opp(SB): calls 2.2BB; ,6.2BB,Opp(SB): checks; Opp(BTN): checks; ,6.2BB,Opp(SB): bets 3.2BB; ,6.2BB,,0BB,-1.0BB,6.2BB
RC3334443578,Hero(CO),116BB,Qh 7h,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334443555,Hero(CO),116BB,Ks 2c,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334443325,Hero(BTN),121BB,4h 4s,5s Th 3c,7c,7d,Hero: raises 2.0BB; Opp(SB): calls 1.6BB; ,5.0BB,Opp(SB): checks; Hero: checks; ,5.0BB,Opp(SB): bets 2.6BB; Hero: calls 2.6BB; ,10.2BB,Opp(SB): checks; Hero: checks; 5c8c19b7: shows [9c 9s] (Pair of Nines and Pair of Sevens); Hero: shows [4h 4s] (Pair of Sevens and Pair of Fours); ,10.2BB,-4.6BB,10.2BB
RC3334443293,Hero(CO),121BB,Jc 9s,Ad 7c 7h,6s,,Opp(MP): raises 2.2BB; Opp(BB): raises 5.8BB; Opp(MP): calls 3.6BB; ,13.0BB,Opp(BB): checks; Opp(MP): checks; ,13.0BB,Opp(BB): bets 6.0BB; ,13.0BB,,0BB,0BB,12.0BB
RC3334443173,Hero(MP),123BB,As Jc,,,,Hero: raises 2.0BB; Opp(CO): raises 6.0BB; ,5.4BB,,0BB,,0BB,,0BB,-2.0BB,5.4BB
RC3334443142,Hero(UTG),123BB,Tc 4s,,,,Opp(BTN): raises 2.6BB; Opp(SB): raises 10.0BB; ,6.6BB,,0BB,,0BB,,0BB,0BB,6.2BB
RC3334443121,Hero(SB),123BB,Js 8d,,,,Opp(BTN): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334443094,Hero(BB),124BB,8c 3d,,,,Opp(MP): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3334443066,Hero(MP),124BB,2h 9c,Ac 5h 9d,,,Opp(CO): raises 2.4BB; Opp(BB): calls 1.4BB; ,5.2BB,Opp(BB): checks; Opp(CO): bets 1.8BB; ,5.2BB,,0BB,,0BB,0BB,5.2BB
RC3334443038,Hero(BTN),124BB,Js 6h,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334442960,Hero(MP),123BB,As Js,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3334442925,Hero(BTN),123BB,Ts 6c,,,,Opp(MP): raises 2.2BB; Opp(SB): raises 9.2BB; ,5.8BB,,0BB,,0BB,,0BB,0BB,5.4BB
RC3334442903,Hero(MP),123BB,4c 5s,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334442878,Hero(SB),123BB,7c Jh,,,,Opp(UTG): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334442851,Hero(BB),124BB,9d 6h,Qs 6c 8d,,,Opp(UTG): raises 3.6BB; Opp(BTN): calls 3.6BB; ,8.6BB,Opp(UTG): checks; Opp(BTN): bets 3.0BB; Opp(UTG): raises 9.0BB; ,14.6BB,,0BB,,0BB,-1.0BB,14.6BB
RC3334442824,Hero(UTG),124BB,3s Jh,,,,Opp(MP): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334442732,Hero(MP),123BB,As Jc,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3334442706,Hero(MP),123BB,Ts 7s,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334442547,Hero(BB),125BB,Qs Jc,Tc 4s 5d,,,Opp(UTG): raises 2.0BB; Hero: calls 1.0BB; ,4.4BB,Hero: checks; Opp(UTG): bets 2.2BB; ,4.4BB,,0BB,,0BB,-2.0BB,4.4BB
RC3334442434,Hero(SB),124BB,Th Qh,2s Ad 4h,3h,,Hero: calls 0.6BB; Opp(BB): checks; ,2.0BB,Hero: checks; Opp(BB): checks; ,2.0BB,Hero: bets 1.0BB; ,2.0BB,,0BB,1.0BB,2.0BB
RC3334442412,Hero(BB),125BB,4h 7c,,,,Opp(UTG): raises 2.6BB; Opp(MP): raises 9.0BB; Opp(UTG): raises 32.0BB; Opp(MP): raises 134.8BB; ,77.0BB,,0BB,,0BB,,0BB,-1.0BB,65.4BB
RC3334442385,Hero(MP),125BB,Td 5s,4s 3d 7c,7h,Kd,Opp(UTG): raises 2.2BB; Opp(BB): calls 1.2BB; ,4.8BB,Opp(BB): checks; Opp(UTG): checks; ,4.8BB,Opp(BB): checks; Opp(UTG): checks; ,4.8BB,Opp(BB): checks; Opp(UTG): bets 1.6BB; Opp(BB): calls 1.6BB; 157631a0: shows [Ts Ks] (Pair of Kings and Pair of Sevens); d0df8653: shows [3h Ah] (Pair of Sevens and Pair of Treys); ,8.0BB,0BB,8.0BB
RC3334442301,Hero(BTN),125BB,Qc Tc,,,,Opp(UTG): raises 86.4BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334442280,Hero(UTG),125BB,8h Kd,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334442261,Hero(MP),125BB,8s 3s,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334442181,Hero(SB),125BB,Ks Tc,,,,Opp(BTN): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334442159,Hero(UTG),125BB,3d 5h,8h Qh 2c,4c,,Opp(CO): calls 1.0BB; Opp(SB): raises 2.6BB; Opp(CO): raises 10.0BB; Opp(SB): calls 7.4BB; ,22.4BB,Opp(SB): checks; Opp(CO): bets 1.0BB; Opp(SB): calls 1.0BB; ,24.4BB,Opp(SB): checks; Opp(CO): bets 23.0BB; ,24.4BB,,0BB,0BB,23.0BB
RC3334442136,Hero(UTG),125BB,8s 6c,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334442116,Hero(BTN),125BB,3c 5h,3h 5d 7h,Ad,Qh,Opp(CO): raises 3.0BB; Opp(BB): calls 2.0BB; ,6.4BB,Opp(BB): checks; Opp(CO): checks; ,6.4BB,Opp(BB): checks; Opp(CO): bets 4.8BB; Opp(BB): calls 4.8BB; ,16.0BB,Opp(BB): checks; Opp(CO): bets 5.4BB; ,16.0BB,0BB,16.0BB
RC3334442094,Hero(SB),126BB,9h Qd,,,,Opp(CO): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334442075,Hero(CO),124BB,8h Kd,Ad 4s 5h,Ac,Kc,Opp(SB): raises 2.0BB; Opp(BB): raises 6.0BB; Opp(SB): calls 4.0BB; ,13.4BB,Opp(SB): checks; Opp(BB): bets 4.0BB; Opp(SB): calls 4.0BB; ,21.4BB,Opp(SB): checks; Opp(BB): bets 15.0BB; Opp(SB): calls 15.0BB; ,51.4BB,Opp(SB): checks; Opp(BB): bets 229.0BB; Opp(SB): calls 87.2BB; c7d7e6aa: shows [5s As] (Aces Full over Fives); 3469fa26: shows [5c Jc] (Pair of Aces and Pair of Fives); ,225.8BB,0BB,224.4BB
RC3334442052,Hero(BB),125BB,Ks 6c,6h 4s Qc,,,Opp(MP): raises 2.0BB; Opp(CO): raises 6.2BB; Opp(MP): calls 4.2BB; ,13.8BB,Opp(MP): checks; Opp(CO): bets 4.6BB; ,13.8BB,,0BB,,0BB,-1.0BB,13.8BB
RC3334442022,Hero(BTN),125BB,7h Kd,,,,Opp(SB): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3334441998,Hero(CO),125BB,5h 4s,,,,Opp(BTN): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334441967,Hero(MP),125BB,6d Td,Qs As 5s,6h,2h,Opp(BTN): raises 2.6BB; Opp(SB): calls 2.2BB; ,6.2BB,Opp(SB): checks; Opp(BTN): bets 2.2BB; Opp(SB): calls 2.2BB; ,10.6BB,Opp(SB): checks; Opp(BTN): checks; ,10.6BB,Opp(SB): bets 5.4BB; ,10.6BB,0BB,10.6BB
RC3334441945,Hero(BTN),125BB,6s 3h,,,,Opp(MP): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334441919,Hero(SB),126BB,7c 8d,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3334441898,Hero(UTG),126BB,Qh 4h,6s Ks 7s,3c,9c,Opp(CO): raises 2.0BB; Opp(BTN): calls 2.0BB; Opp(SB): calls 1.6BB; ,7.0BB,Opp(SB): checks; Opp(CO): checks; Opp(BTN): checks; ,7.0BB,Opp(SB): checks; Opp(CO): checks; Opp(BTN): checks; ,7.0BB,Opp(SB): checks; Opp(CO): checks; Opp(BTN): checks; 675a7b76: shows [Jd Td] (King-High); 554a29a7: shows [Jh Ah] (Ace-High); cea9730b: shows [2c Ac] (Ace-High); ,7.0BB,0BB,7.0BB
RC3334441823,Hero(BB),125BB,Qh Ac,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3334441801,Hero(SB),126BB,9s 2c,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3334441779,Hero(MP),126BB,6c 3h,,,,Opp(SB): raises 2.6BB; Opp(BB): raises 7.8BB; ,6.6BB,,0BB,,0BB,,0BB,0BB,5.2BB
RC3334441754,Hero(BTN),126BB,3s Ts,,,,Opp(UTG): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334441731,Hero(BB),127BB,6c As,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3334441691,Hero(MP),127BB,Qc 2c,5d 7c 7s,,,Opp(BTN): raises 2.0BB; Opp(SB): raises 9.0BB; Opp(BTN): calls 7.0BB; ,19.4BB,Opp(SB): bets 6.4BB; Opp(BTN): raises 16.8BB; Opp(SB): raises 48.0BB; ,59.4BB,,0BB,,0BB,0BB,52.6BB
RC3334441665,Hero(CO),127BB,4c 4h,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334441643,Hero(UTG),127BB,3s 8h,8c 4h Qd,,,Opp(BTN): raises 2.6BB; Opp(BB): calls 1.6BB; ,5.6BB,Opp(BB): bets 1.0BB; Opp(BTN): raises 12.4BB; ,7.6BB,,0BB,,0BB,0BB,7.6BB
RC3334441621,Hero(BB),128BB,3s 7c,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3334441549,Hero(UTG),126BB,Ah Th,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3334441530,Hero(BTN),126BB,6h 2s,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334441492,Hero(SB),127BB,Tc 3d,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3334441468,Hero(MP),127BB,6s Qs,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334441081,Hero(MP),117BB,Jh Th,4s Kd 9s,2s,Qd,Opp(UTG): raises 2.0BB; Hero: calls 2.0BB; ,5.4BB,Opp(UTG): bets 2.8BB; Hero: calls 2.8BB; ,11.0BB,Opp(UTG): checks; Hero: checks; ,11.0BB,Opp(UTG): bets 3.8BB; Hero: calls 3.8BB; f20f94d9: shows [Qc Jd] (Pair of Queens); Hero: shows [Jh Th] (Kings-High Straight); ,18.6BB,8.9BB,18.6BB
RC3334441058,Hero(MP),117BB,7h 6s,9s 4c 7c,6d,2s,Opp(CO): raises 2.2BB; Opp(BB): calls 1.2BB; ,4.8BB,Opp(BB): checks; Opp(CO): checks; ,4.8BB,Opp(BB): bets 2.4BB; Opp(CO): calls 2.4BB; ,9.6BB,Opp(BB): bets 4.8BB; ,9.6BB,0BB,9.6BB
RC3334441036,Hero(UTG),117BB,5s 9h,8d 8c Ts,7c,Qs,Opp(MP): raises 3.0BB; Opp(BB): calls 2.0BB; ,6.4BB,Opp(BB): checks; Opp(MP): bets 2.2BB; Opp(BB): calls 2.2BB; ,10.8BB,Opp(BB): checks; Opp(MP): bets 3.6BB; Opp(BB): calls 3.6BB; ,18.0BB,Opp(BB): checks; Opp(MP): checks; 6be17d4e: shows [9c 9d] (Pair of Nines and Pair of Eights); 83cc7f46: shows [Tc Js] (Pair of Tens and Pair of Eights); ,18.0BB,0BB,18.0BB
RC3334440899,Hero(SB),116BB,Qd Ah,,,,Opp(MP): raises 2.0BB; Opp(BTN): raises 7.0BB; ,5.4BB,,0BB,,0BB,,0BB,-0.4BB,5.4BB
RC3334440873,Hero(BB),117BB,2h Th,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3334440850,Hero(BTN),117BB,3d 9d,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334440794,Hero(SB),118BB,3h 2h,Ks 5h 7c,8d,2d,Opp(UTG): raises 2.2BB; Opp(BB): calls 1.2BB; ,4.8BB,Opp(BB): checks; Opp(UTG): bets 1.8BB; Opp(BB): calls 1.8BB; ,8.4BB,Opp(BB): checks; Opp(UTG): checks; ,8.4BB,Opp(BB): bets 6.4BB; ,8.4BB,-0.4BB,8.4BB
RC3334440517,Hero(BTN),120BB,Td Jd,2h 5h Kh,Tc,8h,Opp(UTG): raises 2.6BB; Hero: calls 2.6BB; ,6.6BB,Opp(UTG): checks; Hero: checks; ,6.6BB,Opp(UTG): checks; Hero: checks; ,6.6BB,Opp(UTG): bets 1.0BB; ,6.6BB,-2.6BB,6.6BB
RC3334440387,Hero(BB),121BB,As 9d,Td 9s Kd,4h,,Opp(MP): raises 2.6BB; Opp(CO): raises 7.6BB; Opp(SB): calls 7.2BB; Opp(MP): calls 5.0BB; ,23.8BB,Opp(SB): checks; Opp(MP): checks; Opp(CO): checks; ,23.8BB,Opp(SB): bets 19.2BB; ,23.8BB,,0BB,-1.0BB,23.8BB
RC3334440363,Hero(CO),121BB,4s 8h,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334440339,Hero(UTG),121BB,Qd 6h,Jd Tc 2d,Kd,Ac,Opp(BTN): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(BTN): checks; ,4.4BB,Opp(BB): checks; Opp(BTN): bets 2.0BB; Opp(BB): calls 2.0BB; ,8.4BB,Opp(BB): checks; Opp(BTN): checks; 7570303b: shows [8d 8c] (Pair of Eights); b144f063: shows [Kc 7c] (Pair of Kings); ,8.4BB,0BB,8.4BB
RC3334440272,Hero(UTG),121BB,Tc Qs,3h 5c 9h,Ah,4c,Opp(CO): calls 1.0BB; Opp(BB): checks; ,2.4BB,Opp(BB): checks; Opp(CO): checks; ,2.4BB,Opp(BB): checks; Opp(CO): bets 1.8BB; Opp(BB): calls 1.8BB; ,6.0BB,Opp(BB): checks; Opp(CO): bets 4.6BB; ,6.0BB,0BB,6.0BB
RC3334440156,Hero(BTN),118BB,Qd Ad,,,,Opp(MP): raises 2.0BB; Hero: raises 6.4BB; ,5.4BB,,0BB,,0BB,,0BB,2.6BB,5.4BB
RC3334440122,Hero(SB),119BB,5d Jh,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334440101,Hero(BB),120BB,6h 4c,4d 3d Ah,,,Opp(UTG): raises 2.0BB; Opp(CO): raises 7.4BB; Opp(UTG): calls 5.4BB; ,16.2BB,Opp(UTG): checks; Opp(CO): bets 5.4BB; Opp(UTG): raises 14.4BB; ,27.0BB,,0BB,,0BB,-1.0BB,27.0BB
RC3334440079,Hero(UTG),120BB,3d 8s,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334440037,Hero(UTG),120BB,Ac 4s,,,,Opp(SB): raises 3.0BB; Opp(BB): raises 9.0BB; ,7.4BB,,0BB,,0BB,,0BB,0BB,6.0BB
RC3334440013,Hero(SB),120BB,6c 7s,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3334439993,Hero(CO),120BB,5d 5h,,,,Opp(MP): raises 2.0BB; Opp(SB): raises 6.2BB; ,5.4BB,,0BB,,0BB,,0BB,0BB,5.0BB
RC3334439794,Hero(BB),117BB,7d Td,8h 2h 6s,Ts,,Opp(SB): raises 3.0BB; Hero: calls 2.0BB; ,6.4BB,Opp(SB): checks; Hero: checks; ,6.4BB,Opp(SB): checks; Hero: bets 3.2BB; ,6.4BB,,0BB,2.9BB,6.0BB
RC3334439763,Hero(BTN),117BB,Qh 6d,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334439723,Hero(CO),117BB,Qc Jc,6c 5d 5s,,,Opp(UTG): raises 2.6BB; Opp(SB): calls 2.2BB; ,6.2BB,Opp(SB): checks; Opp(UTG): bets 4.8BB; ,6.2BB,,0BB,,0BB,0BB,6.2BB
RC3334439695,Hero(UTG),117BB,7h 8c,,,,Opp(BTN): raises 2.4BB; Opp(BB): raises 9.0BB; ,6.2BB,,0BB,,0BB,,0BB,0BB,5.2BB
RC3334439672,Hero(MP),117BB,4d 9c,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334439415,Hero(CO),119BB,Kc Jd,9s Ad 9d,,,Hero: raises 2.0BB; Opp(BTN): calls 2.0BB; ,5.4BB,Hero: checks; Opp(BTN): bets 2.8BB; ,5.4BB,,0BB,,0BB,-2.0BB,5.4BB
RC3334439374,Hero(MP),119BB,Qs 7h,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334439258,Hero(BTN),119BB,Js 5d,4s 3s Jc,8d,7s,Opp(UTG): raises 2.0BB; Opp(SB): calls 1.6BB; Opp(BB): calls 1.0BB; ,6.0BB,Opp(SB): checks; Opp(BB): checks; Opp(UTG): checks; ,6.0BB,Opp(SB): bets 4.6BB; Opp(BB): calls 4.6BB; Opp(UTG): calls 4.6BB; ,19.8BB,Opp(SB): bets 12.0BB; ,19.8BB,0BB,19.8BB
RC3334438685,Hero(BB),110BB,3d 4d,2s 9d Ac,9h,5h,Opp(MP): raises 2.6BB; Opp(BTN): calls 2.6BB; Hero: calls 1.6BB; ,8.2BB,Hero: checks; Opp(MP): checks; Opp(BTN): checks; ,8.2BB,Hero: checks; Opp(MP): checks; Opp(BTN): checks; ,8.2BB,Hero: bets 4.4BB; Opp(BTN): calls 4.4BB; Hero: shows [3d 4d] (Fives-High Straight); 200ba768: shows [Ad Td] (Pair of Aces and Pair of Nines); ,17.0BB,8.1BB,17.0BB
RC3334438663,Hero(SB),110BB,4c Ks,5d 3h 7s,,,Opp(CO): raises 3.0BB; Opp(BB): calls 2.0BB; ,6.4BB,Opp(BB): bets 3.0BB; ,6.4BB,,0BB,,0BB,-0.4BB,6.4BB
RC3334438634,Hero(MP),110BB,9d Qh,,,,Opp(UTG): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334438610,Hero(UTG),110BB,7d 9d,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334438586,Hero(BTN),110BB,6c Jc,,,,Opp(CO): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
