hand_id,hero_position,hero_stack,hero_cards,flop_cards,turn_card,river_card,preflop_actions,Preflop_Pot,flop_actions,Flop_Pot,turn_actions,Turn_Pot,river_actions,River_Pot,Result(Hero),Total_Pot
RC3356864877,Hero(BB),166BB,8d 7d,2s Th 9c,Kd,Qd,Opp(UTG): raises 2.0BB; Opp(MP): calls 2.0BB; Opp(CO): calls 2.0BB; Hero: calls 1.0BB; ,8.4BB,Hero: checks; Opp(UTG): checks; Opp(MP): checks; Opp(CO): checks; ,8.4BB,Hero: checks; Opp(UTG): checks; Opp(MP): checks; Opp(CO): checks; ,8.4BB,Hero: checks; Opp(UTG): bets 6.4BB; ,8.4BB,-2.0BB,8.4BB
RC3356864853,Hero(SB),166BB,2d 3c,4s Jc 6c,Jd,Ac,Opp(UTG): raises 2.0BB; Opp(BTN): raises 5.0BB; Opp(UTG): calls 3.0BB; ,11.4BB,Opp(UTG): checks; Opp(BTN): bets 5.8BB; Opp(UTG): calls 5.8BB; ,23.0BB,Opp(UTG): checks; Opp(BTN): checks; ,23.0BB,Opp(UTG): checks; Opp(BTN): bets 23.0BB; ,23.0BB,-0.4BB,23.0BB
RC3356864831,Hero(UTG),166BB,7d Kh,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356864808,Hero(SB),167BB,3c 2s,3s Kc 8d,8s,5d,Opp(BTN): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(BTN): checks; ,4.4BB,Opp(BB): checks; Opp(BTN): checks; ,4.4BB,Opp(BB): checks; Opp(BTN): checks; acf508a: shows [Td Qc] (Pair of Eights); ba4c1c91: shows [Js 4s] (Pair of Eights); ,4.4BB,-0.4BB,4.4BB
RC3356864743,Hero(BB),166BB,3d 7d,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3356814366,Hero(MP),134BB,Kd Ks,2d 2s Jh,5s,Th,Hero: raises 2.0BB; Opp(BTN): calls 2.0BB; Opp(SB): calls 1.6BB; Opp(BB): calls 1.0BB; ,8.0BB,Opp(SB): checks; Opp(BB): checks; Hero: bets 2.8BB; Opp(BTN): raises 10.0BB; Hero: calls 7.2BB; ,28.0BB,Hero: checks; Opp(BTN): bets 21.0BB; Hero: calls 21.0BB; ,70.0BB,Hero: checks; Opp(BTN): checks; Hero: shows [Kd Ks] (Pair of Kings and Pair of Twos); 350adb1b: shows [Ad Jd] (Pair of Jacks and Pair of Twos); ,70.0BB,32.8BB,70.0BB
RC3356814343,Hero(CO),134BB,3s Kc,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356814053,Hero(BTN),126BB,Jc Jd,5d Ks 9d,,,Opp(CO): raises 2.0BB; Hero: raises 6.4BB; Opp(CO): calls 4.4BB; ,14.2BB,Opp(CO): checks; Hero: bets 4.8BB; ,14.2BB,,0BB,,0BB,6.8BB,14.2BB
RC3356814016,Hero(CO),126BB,5d Tc,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356813988,Hero(CO),126BB,9c 7d,,,,Opp(MP): raises 2.0BB; Opp(BB): raises 6.4BB; ,5.4BB,,0BB,,0BB,,0BB,0BB,4.4BB
RC3356813952,Hero(SB),127BB,Tc 6c,Ah 9h 5c,,,Opp(MP): raises 2.0BB; Opp(CO): raises 7.4BB; Opp(MP): calls 5.4BB; ,16.2BB,Opp(MP): checks; Opp(CO): bets 6.4BB; Opp(MP): raises 28.2BB; Opp(CO): raises 100.8BB; ,79.0BB,,0BB,,0BB,-0.4BB,72.6BB
RC3356813915,Hero(MP),127BB,Kh 4d,,,,Opp(CO): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356813882,Hero(BTN),127BB,Ks 8h,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356813809,Hero(UTG),125BB,Qc Td,Ts Qs Kh,6h,Js,Opp(CO): raises 2.0BB; Opp(BB): raises 10.2BB; Opp(CO): calls 8.2BB; ,21.8BB,Opp(BB): checks; Opp(CO): checks; ,21.8BB,Opp(BB): bets 10.4BB; Opp(CO): calls 10.4BB; ,42.6BB,Opp(BB): checks; Opp(CO): bets 13.8BB; ,42.6BB,0BB,41.6BB
RC3356813753,Hero(BB),126BB,6d 3s,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3356813559,Hero(CO),122BB,Td Kd,2s Ac 6c,,,Hero: raises 2.0BB; Opp(BTN): calls 2.0BB; Opp(BB): calls 1.0BB; ,6.4BB,Opp(BB): checks; Hero: bets 2.4BB; ,6.4BB,,0BB,,0BB,3.1BB,6.4BB
RC3356813304,Hero(MP),121BB,Kc Ad,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3356813254,Hero(CO),121BB,Th 9c,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356812951,Hero(BTN),113BB,Tc Ac,Qd 9h 2d,Jh,,Hero: raises 2.0BB; Opp(SB): raises 7.0BB; Hero: calls 5.0BB; ,15.4BB,Opp(SB): checks; Hero: checks; ,15.4BB,Opp(SB): checks; Hero: bets 7.6BB; ,15.4BB,,0BB,7.2BB,15.0BB
RC3356812927,Hero(SB),114BB,7h 3h,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3356812899,Hero(BB),115BB,Jd 5s,,,,Opp(SB): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.0BB
RC3356812875,Hero(UTG),115BB,7d 9s,,,,Opp(BTN): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356812844,Hero(MP),115BB,9h As,Jh Ts 3s,6s,5c,Opp(UTG): raises 2.6BB; Opp(SB): calls 2.2BB; Opp(BB): raises 12.4BB; Opp(UTG): calls 9.8BB; Opp(SB): calls 9.8BB; ,38.2BB,Opp(SB): checks; Opp(BB): checks; Opp(UTG): checks; ,38.2BB,Opp(SB): checks; Opp(BB): checks; Opp(UTG): checks; ,38.2BB,Opp(SB): checks; Opp(BB): checks; Opp(UTG): checks; ec5bfe63: shows [7h 7c] (Pair of Sevens); 88d9d2be: shows [Qd Ad] (Ace-High); 39d5b1e6: shows [6d 7d] (Pair of Sixes); ,38.2BB,0BB,37.2BB
RC3356812557,Hero(UTG),118BB,Qh Kd,8c Ts 9d,4h,2s,Hero: raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Hero: bets 1.6BB; Opp(BB): calls 1.6BB; ,7.6BB,Opp(BB): checks; Hero: checks; ,7.6BB,Opp(BB): bets 3.8BB; ,7.6BB,-3.6BB,7.6BB
RC3356812468,Hero(BTN),118BB,7d Ah,,,,Opp(CO): raises 4.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356812441,Hero(BB),119BB,8c 2s,,,,Opp(MP): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3356812341,Hero(SB),120BB,Qd Ts,,,,Opp(UTG): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3356812138,Hero(MP),118BB,Ks Ad,5c As 8h,,,Hero: raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Hero: bets 1.6BB; ,4.4BB,,0BB,,0BB,2.1BB,4.4BB
RC3356812102,Hero(BB),119BB,2c 3s,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3356812076,Hero(SB),119BB,3c 8s,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3356812056,Hero(UTG),119BB,2s Kd,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356811984,Hero(MP),119BB,Ac 8s,,,,Opp(CO): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356811534,Hero(MP),131BB,Jd Ad,3d 7d Tc,Qc,,Hero: raises 2.0BB; Opp(CO): calls 2.0BB; Opp(BB): calls 1.0BB; ,6.4BB,Opp(BB): bets 3.2BB; Hero: calls 3.2BB; ,12.8BB,Opp(BB): checks; Hero: bets 7.0BB; Opp(BB): raises 69.6BB; ,26.8BB,,0BB,-12.2BB,26.8BB
RC3356811502,Hero(BTN),131BB,6h Qh,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356811476,Hero(SB),132BB,Td 3s,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3356811041,Hero(UTG),124BB,Qs Kd,6d Kh 7d,7c,9d,Hero: raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Hero: bets 1.6BB; Opp(BB): calls 1.6BB; ,7.6BB,Opp(BB): bets 3.8BB; Hero: calls 3.8BB; ,15.2BB,Opp(BB): checks; Hero: checks; 4b3df481: shows [4c Ac] (Pair of Sevens); Hero: shows [Qs Kd] (Pair of Kings and Pair of Sevens); ,15.2BB,7.3BB,15.2BB
RC3356810854,Hero(BB),126BB,8s 8d,Qc 5c Qs,Kd,,Opp(UTG): raises 2.0BB; Hero: calls 1.0BB; ,4.4BB,Hero: checks; Opp(UTG): checks; ,4.4BB,Hero: checks; Opp(UTG): bets 3.6BB; ,4.4BB,,0BB,-2.0BB,4.4BB
RC3356810804,Hero(MP),126BB,Js 7c,5c 8h 8c,5d,5s,Opp(UTG): raises 2.6BB; Opp(SB): calls 2.2BB; Opp(BB): calls 1.6BB; ,7.8BB,Opp(SB): checks; Opp(BB): checks; Opp(UTG): checks; ,7.8BB,Opp(SB): checks; Opp(BB): checks; Opp(UTG): checks; ,7.8BB,Opp(SB): bets 2.6BB; Opp(BB): calls 2.6BB; 20a5f580: shows [8d Qd] (Eights Full over Fives); 3782f4de: shows [Jd Kd] (Fives Full over Eights); ,13.0BB,0BB,13.0BB
RC3356810732,Hero(UTG),126BB,3c Tc,,,,Opp(CO): raises 2.0BB; Opp(BB): raises 11.0BB; ,5.4BB,,0BB,,0BB,,0BB,0BB,4.4BB
RC3356810681,Hero(BTN),125BB,5h 6d,,,,Opp(UTG): raises 2.0BB; Opp(MP): raises 6.0BB; ,5.4BB,,0BB,,0BB,,0BB,0BB,5.4BB
RC3356810656,Hero(BB),126BB,Jd 4c,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3356810599,Hero(SB),126BB,7h Tc,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3356810575,Hero(MP),126BB,As 9d,,,,Opp(CO): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356810549,Hero(MP),126BB,6h 5c,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356810515,Hero(BTN),126BB,Js 6d,3c Ad Ks,Td,8c,Opp(MP): raises 2.6BB; Opp(SB): raises 9.0BB; Opp(MP): calls 6.4BB; ,19.4BB,Opp(SB): checks; Opp(MP): checks; ,19.4BB,Opp(SB): bets 6.4BB; Opp(MP): calls 6.4BB; ,32.2BB,Opp(SB): bets 16.0BB; Opp(MP): calls 16.0BB; 4ffe029e: shows [Tc Th] (Three Tens); 637cd2e3: shows [As Qc] (Pair of Aces); ,64.2BB,0BB,63.8BB
RC3356810274,Hero(BTN),128BB,Jd Qd,4c 2h Th,,,Opp(MP): raises 2.0BB; Hero: calls 2.0BB; Opp(BB): calls 1.0BB; ,6.4BB,Opp(BB): bets 8.4BB; ,6.4BB,,0BB,,0BB,-2.0BB,6.4BB
RC3356810025,Hero(MP),125BB,Ac 3c,Ad 4d 3h,4h,,Hero: raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Hero: bets 1.6BB; Opp(BB): calls 1.6BB; ,7.6BB,Opp(BB): checks; Hero: bets 4.0BB; ,7.6BB,,0BB,3.7BB,7.6BB
RC3356809982,Hero(SB),125BB,3c 4h,,,,Opp(MP): raises 3.4BB; Opp(BB): raises 9.0BB; ,8.2BB,,0BB,,0BB,,0BB,-0.4BB,7.2BB
RC3356809640,Hero(BB),118BB,8c 7c,7h Qs 2c,4d,3c,Opp(MP): raises 2.4BB; Opp(CO): calls 2.4BB; Opp(SB): calls 2.0BB; Hero: calls 1.4BB; ,9.6BB,Opp(SB): checks; Hero: checks; Opp(MP): checks; Opp(CO): checks; ,9.6BB,Opp(SB): checks; Hero: checks; Opp(MP): checks; Opp(CO): checks; ,9.6BB,Opp(SB): checks; Hero: checks; Opp(MP): checks; Opp(CO): checks; 29d231d5: shows [8d 9d] (Queen-High); Hero: shows [8c 7c] (Pair of Sevens); fbbd7743: shows [6s 7s] (Pair of Sevens); 65731fb9: shows [9h Jc] (Queen-High); ,9.6BB,4.6BB,9.6BB
RC3356809612,Hero(UTG),118BB,6c 5h,Ts 5c 7c,2s,,Opp(MP): calls 1.0BB; Opp(CO): raises 4.4BB; Opp(MP): calls 3.4BB; ,10.2BB,Opp(MP): checks; Opp(CO): checks; ,10.2BB,Opp(MP): bets 7.8BB; ,10.2BB,,0BB,0BB,10.2BB
RC3356809589,Hero(MP),118BB,Jd 2s,Ks 9s 9c,8h,,Opp(UTG): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(UTG): bets 1.4BB; Opp(BB): calls 1.4BB; ,7.2BB,Opp(BB): checks; Opp(UTG): bets 9.2BB; ,7.2BB,,0BB,0BB,7.2BB
RC3356809559,Hero(BTN),118BB,4d As,,,,Opp(MP): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356809436,Hero(SB),117BB,Ad Qh,,,,Hero: raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.0BB,2.0BB
RC3356809410,Hero(CO),117BB,4h Ad,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356809378,Hero(MP),117BB,Tc 8h,,,,Opp(CO): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356809321,Hero(BB),118BB,4h 5c,,,,Opp(MP): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3356809206,Hero(CO),117BB,As 9s,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3356809135,Hero(BTN),115BB,Qs Kh,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3356809110,Hero(CO),115BB,3d Ac,Jd 4d 2h,7c,Qd,Opp(UTG): raises 2.0BB; Opp(SB): calls 1.6BB; ,5.0BB,Opp(SB): checks; Opp(UTG): checks; ,5.0BB,Opp(SB): checks; Opp(UTG): bets 2.6BB; Opp(SB): calls 2.6BB; ,10.2BB,Opp(SB): checks; Opp(UTG): bets 7.8BB; ,10.2BB,0BB,10.2BB
RC3356809061,Hero(BB),116BB,Ah 6c,,,,Opp(BTN): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3356809038,Hero(UTG),116BB,6d Qc,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356809015,Hero(SB),117BB,2s Ks,,,,Opp(UTG): raises 4.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3356808966,Hero(MP),117BB,Kd 3h,,,,Opp(UTG): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356808905,Hero(MP),117BB,7s 5h,3s Jh Td,,,Opp(CO): raises 3.0BB; Opp(BB): calls 2.0BB; ,6.4BB,Opp(BB): checks; Opp(CO): bets 3.2BB; ,6.4BB,,0BB,,0BB,0BB,6.4BB
RC3356808885,Hero(UTG),117BB,2d 9c,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356808859,Hero(BB),118BB,9s 5h,,,,Opp(BTN): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3356808837,Hero(MP),118BB,5c 2s,,,,Opp(BTN): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356808584,Hero(BB),122BB,Qh Js,3d 2d 6h,2h,Ac,Opp(CO): raises 2.2BB; Hero: calls 1.2BB; ,4.8BB,Hero: checks; Opp(CO): checks; ,4.8BB,Hero: bets 2.4BB; Opp(CO): calls 2.4BB; ,9.6BB,Hero: checks; Opp(CO): checks; Hero: shows [Qh Js] (Pair of Twos); d7bfbc0f: shows [Qs Kd] (Pair of Twos); ,9.6BB,-4.6BB,9.6BB
RC3356808545,Hero(SB),123BB,5d 7s,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3356808500,Hero(CO),123BB,As 8d,6s 3h 6d,,,Opp(UTG): raises 2.0BB; Opp(MP): calls 2.0BB; Opp(SB): calls 1.6BB; ,7.0BB,Opp(SB): checks; Opp(UTG): bets 2.4BB; ,7.0BB,,0BB,,0BB,0BB,7.0BB
RC3356808466,Hero(BTN),123BB,Jc 2d,,,,Opp(MP): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356805700,Hero(CO),121BB,Js Td,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3356805471,Hero(MP),120BB,Ad Th,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3356805364,Hero(SB),119BB,Kd Qs,,,,Hero: raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.0BB,2.0BB
RC3356805335,Hero(UTG),119BB,Js 6c,3d 7c 7d,Tc,,Opp(BTN): raises 2.6BB; Opp(BB): calls 1.6BB; ,5.6BB,Opp(BB): checks; Opp(BTN): checks; ,5.6BB,Opp(BB): bets 4.2BB; ,5.6BB,,0BB,0BB,5.6BB
RC3356805171,Hero(BTN),121BB,9d Qd,,,,Hero: raises 2.0BB; Opp(BB): raises 9.0BB; ,5.4BB,,0BB,,0BB,,0BB,-2.0BB,4.4BB
RC3356805131,Hero(CO),121BB,Ks 5d,,,,Opp(SB): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3356804999,Hero(SB),120BB,Qs Qh,,,,Hero: raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.0BB,2.0BB
RC3356804976,Hero(CO),120BB,6h Qd,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356804934,Hero(CO),120BB,3s Th,,,,Opp(BTN): raises 2.6BB; Opp(SB): raises 10.4BB; Opp(BTN): raises 24.0BB; ,24.8BB,,0BB,,0BB,,0BB,0BB,21.8BB
RC3356804908,Hero(BB),121BB,3h 2h,,,,Opp(MP): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3356764694,Hero(BTN),120BB,5s 5c,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3356764556,Hero(BB),122BB,5s 5d,4s 7c Ac,,,Opp(UTG): raises 2.0BB; Hero: calls 1.0BB; ,4.4BB,Hero: checks; Opp(UTG): bets 2.4BB; ,4.4BB,,0BB,,0BB,-2.0BB,4.4BB
RC3356764516,Hero(MP),122BB,Td 5h,,,,Opp(CO): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356764492,Hero(MP),122BB,6s 7d,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356764464,Hero(UTG),122BB,Kd Tc,7d Kc 4h,8s,2c,Opp(SB): raises 3.0BB; Opp(BB): calls 2.0BB; ,6.4BB,Opp(SB): checks; Opp(BB): checks; ,6.4BB,Opp(SB): checks; Opp(BB): checks; ,6.4BB,Opp(SB): checks; Opp(BB): checks; 64d9973: shows [Ac 6h] (Ace-High); 3f94f611: shows [Td Jh] (King-High); ,6.4BB,0BB,6.0BB
RC3356764439,Hero(SB),122BB,Ts 8d,,,,Opp(UTG): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3356764415,Hero(BTN),122BB,Qh 5c,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356764356,Hero(BB),122BB,4d As,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3356764191,Hero(CO),119BB,Ah 9c,Ad Ks Jd,,,Hero: raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Hero: bets 1.6BB; ,4.4BB,,0BB,,0BB,2.1BB,4.4BB
RC3356764150,Hero(CO),119BB,Th 8h,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356764127,Hero(CO),119BB,5d 2c,,,,Opp(BTN): raises 2.0BB; Opp(BB): raises 8.0BB; ,5.4BB,,0BB,,0BB,,0BB,0BB,4.4BB
RC3356764099,Hero(SB),120BB,5c 9s,Ks Ad Jc,8d,2c,Opp(BTN): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(BTN): bets 1.6BB; Opp(BB): calls 1.6BB; ,7.6BB,Opp(BB): checks; Opp(BTN): checks; ,7.6BB,Opp(BB): checks; Opp(BTN): bets 5.2BB; ,7.6BB,-0.4BB,7.6BB
RC3356763995,Hero(CO),122BB,Th Jc,,,,Hero: raises 2.0BB; Opp(BTN): raises 6.2BB; ,5.4BB,,0BB,,0BB,,0BB,-2.0BB,5.4BB
RC3356763777,Hero(BTN),124BB,Tc Qh,,,,Hero: raises 2.0BB; Opp(SB): raises 8.8BB; ,5.4BB,,0BB,,0BB,,0BB,-2.0BB,5.0BB
RC3356763749,Hero(BTN),124BB,7s 6d,,,,Opp(SB): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3356763712,Hero(UTG),124BB,Jd Qh,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356763675,Hero(SB),124BB,8s 2d,Jh Kd Th,4d,,Opp(BTN): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(BTN): checks; ,4.4BB,Opp(BB): bets 3.0BB; ,4.4BB,,0BB,-0.4BB,4.4BB
RC3356763652,Hero(BB),125BB,3s 8c,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3356763627,Hero(CO),125BB,Qs 9h,2s 7h 2h,4d,,Opp(MP): raises 2.0BB; Opp(SB): calls 1.6BB; Opp(BB): calls 1.0BB; ,6.0BB,Opp(SB): checks; Opp(BB): checks; Opp(MP): checks; ,6.0BB,Opp(SB): bets 5.0BB; ,6.0BB,,0BB,0BB,6.0BB
RC3356763591,Hero(UTG),125BB,7d 9c,,,,Opp(BTN): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356763564,Hero(MP),125BB,Qs 6c,,,,Opp(CO): raises 2.6BB; Opp(BTN): raises 7.6BB; Opp(CO): raises 20.4BB; ,19.2BB,,0BB,,0BB,,0BB,0BB,16.6BB
RC3356763519,Hero(BB),126BB,Qs 4c,,,,Opp(UTG): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3356763491,Hero(BTN),126BB,9c 8h,4h Qs 9d,,,Opp(UTG): raises 2.0BB; Opp(MP): calls 2.0BB; ,5.4BB,Opp(UTG): checks; Opp(MP): bets 2.8BB; ,5.4BB,,0BB,,0BB,0BB,5.4BB
RC3356763348,Hero(SB),125BB,Ah Qs,,,,Hero: raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.0BB,2.0BB
RC3356763323,Hero(UTG),125BB,7d 5d,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356763297,Hero(CO),125BB,Ah 8s,,,,Opp(BTN): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356763273,Hero(BTN),125BB,7d 2c,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356763244,Hero(BB),126BB,8c Th,,,,Opp(UTG): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3356763133,Hero(SB),127BB,Td Qs,6d 4s 5d,,,Opp(MP): calls 1.0BB; Opp(BB): checks; ,2.4BB,Opp(BB): checks; Opp(MP): bets 1.0BB; ,2.4BB,,0BB,,0BB,-0.4BB,2.4BB
RC3356763071,Hero(UTG),127BB,6s 4d,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356763045,Hero(MP),127BB,3h Ad,,,,Opp(CO): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356762339,Hero(CO),117BB,7c 6c,5s 6d Kh,9c,8c,Hero: raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Hero: checks; ,4.4BB,Opp(BB): bets 1.6BB; Hero: calls 1.6BB; ,7.6BB,Opp(BB): bets 6.0BB; Hero: raises 16.0BB; ,19.6BB,9.4BB,19.6BB
RC3356762283,Hero(CO),117BB,2d 6h,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356761717,Hero(SB),128BB,Tc Td,7s 5c Qs,5h,9s,Hero: raises 3.0BB; Opp(BB): calls 2.0BB; ,6.4BB,Hero: bets 2.0BB; Opp(BB): calls 2.0BB; ,10.4BB,Hero: bets 6.0BB; Opp(BB): calls 6.0BB; ,22.4BB,Hero: checks; Opp(BB): bets 7.4BB; ,22.4BB,-11.4BB,22.0BB
RC3356761680,Hero(CO),128BB,4d 3h,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356761650,Hero(UTG),128BB,As 4d,,,,Opp(BTN): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356761624,Hero(UTG),128BB,Ah 6d,5d 5h 3s,Jc,,Opp(SB): raises 3.0BB; Opp(BB): calls 2.0BB; ,6.4BB,Opp(SB): checks; Opp(BB): checks; ,6.4BB,Opp(SB): bets 2.0BB; ,6.4BB,,0BB,0BB,6.0BB
RC3356761581,Hero(BB),129BB,Kd 2c,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3356761443,Hero(UTG),128BB,As Kh,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3356761416,Hero(CO),128BB,2s Qh,9c 5h 7h,,,Opp(MP): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(MP): bets 1.6BB; ,4.4BB,,0BB,,0BB,0BB,4.4BB
RC3356761314,Hero(BB),129BB,Th 8c,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3356761247,Hero(BTN),129BB,4h 3h,,,,Opp(MP): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356761222,Hero(SB),129BB,Jd 5s,,,,Opp(BTN): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3356761197,Hero(UTG),129BB,8d 4h,,,,Opp(MP): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
