hand_id,hero_position,hero_stack,hero_cards,flop_cards,turn_card,river_card,preflop_actions,Preflop_Pot,flop_actions,Flop_Pot,turn_actions,Turn_Pot,river_actions,River_Pot,Result(Hero),Total_Pot
RC3360072789,Hero(MP),179BB,3h Jc,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3360072717,Hero(SB),179BB,8h Js,Ac Jh Kh,6d,,Opp(MP): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(MP): bets 1.6BB; Opp(BB): calls 1.6BB; ,7.6BB,Opp(BB): checks; Opp(MP): bets 7.6BB; ,7.6BB,,0BB,-0.4BB,7.6BB
RC3360072694,Hero(BTN),179BB,9h 5s,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3360072673,Hero(CO),179BB,2d Qc,,,,Opp(MP): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360072650,Hero(CO),179BB,5c 8d,,,,Opp(BTN): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360072626,Hero(BB),180BB,7h 3s,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3360072605,Hero(SB),181BB,8s Jc,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3360072584,Hero(CO),181BB,Qc 6h,4c 3s Qs,,,Opp(BTN): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(BTN): bets 2.2BB; ,4.4BB,,0BB,,0BB,0BB,4.4BB
RC3360072543,Hero(UTG),181BB,Ac 5c,,,,Opp(BTN): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360072503,Hero(BTN),181BB,Ac 3s,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360072485,Hero(SB),181BB,3d Qs,,,,Opp(BTN): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3360072465,Hero(MP),180BB,9s Ks,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3360072444,Hero(CO),180BB,9s 3c,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3360072419,Hero(MP),180BB,Ks 4c,,,,Opp(UTG): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360072378,Hero(BB),181BB,Qs 9c,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3360072358,Hero(BTN),181BB,6s 4h,Kd 9c Tc,4s,,Opp(UTG): raises 3.0BB; Opp(SB): calls 2.6BB; ,7.0BB,Opp(SB): checks; Opp(UTG): bets 5.4BB; Opp(SB): calls 5.4BB; ,17.8BB,Opp(SB): bets 1.0BB; Opp(UTG): raises 16.0BB; ,19.8BB,,0BB,0BB,19.8BB
RC3360072245,Hero(SB),179BB,Jc Kc,,,,Opp(UTG): calls 1.0BB; Hero: raises 4.0BB; ,3.4BB,,0BB,,0BB,,0BB,1.5BB,3.0BB
RC3360072221,Hero(BTN),179BB,6c Qh,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3360072085,Hero(BB),180BB,Jc 8d,Qh 5d Ad,,,Opp(CO): raises 2.4BB; Opp(BTN): calls 2.4BB; ,6.2BB,Opp(CO): checks; Opp(BTN): bets 4.0BB; ,6.2BB,,0BB,,0BB,-1.0BB,6.2BB
RC3360072066,Hero(CO),180BB,7d 8h,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360071611,Hero(MP),184BB,6h 6s,5d 2h Ah,2d,Ac,Hero: raises 2.0BB; Opp(SB): calls 1.6BB; Opp(BB): calls 1.0BB; ,6.0BB,Opp(SB): checks; Opp(BB): checks; Hero: bets 2.0BB; Opp(BB): calls 2.0BB; ,10.0BB,Opp(BB): checks; Hero: checks; ,10.0BB,Opp(BB): bets 3.6BB; ,10.0BB,-4.0BB,10.0BB
RC3360071592,Hero(SB),184BB,9c 3d,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3360071560,Hero(MP),184BB,9d 5d,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3360071536,Hero(BB),185BB,2d 8c,,,,Opp(BTN): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3360071510,Hero(BTN),185BB,3s Tc,8c 3d 2d,As,,Opp(UTG): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(UTG): checks; ,4.4BB,Opp(BB): checks; Opp(UTG): bets 5.8BB; ,4.4BB,,0BB,0BB,4.4BB
RC3360071468,Hero(BTN),185BB,8h Kd,,,,Opp(MP): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360071446,Hero(CO),185BB,4d 8c,,,,Opp(BTN): raises 2.0BB; Opp(BB): raises 10.0BB; ,5.4BB,,0BB,,0BB,,0BB,0BB,4.4BB
RC3360071410,Hero(CO),185BB,8d 7c,6s 4h 5c,2c,Kc,Opp(MP): raises 3.0BB; Opp(BTN): raises 8.8BB; Opp(MP): calls 5.8BB; ,19.0BB,Opp(MP): checks; Opp(BTN): bets 9.6BB; Opp(MP): raises 22.4BB; Opp(BTN): calls 12.8BB; ,63.8BB,Opp(MP): bets 21.2BB; Opp(BTN): calls 21.2BB; ,106.2BB,Opp(MP): checks; Opp(BTN): bets 81.8BB; ,106.2BB,0BB,106.2BB
RC3360071386,Hero(UTG),185BB,Qc 8d,,,,Opp(BTN): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360071351,Hero(SB),185BB,7c 8s,,,,Opp(CO): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3360071310,Hero(SB),186BB,8h Kc,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3360071256,Hero(BB),187BB,8h Td,,,,Opp(BTN): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3360070974,Hero(UTG),189BB,Th Ac,4s Qc 4h,Jc,Ad,Hero: raises 2.0BB; Opp(BTN): calls 2.0BB; Opp(BB): calls 1.0BB; ,6.4BB,Opp(BB): bets 3.2BB; Opp(BTN): calls 3.2BB; ,12.8BB,Opp(BB): checks; Opp(BTN): checks; ,12.8BB,Opp(BB): checks; Opp(BTN): checks; 18fd6439: shows [Qs Jd] (Pair of Queens and Pair of Jacks); 1e109681: shows [7d 7s] (Pair of Sevens and Pair of Fours); ,12.8BB,-2.0BB,12.8BB
RC3360070413,Hero(MP),183BB,Qd Ah,Qh Ks 9c,Jh,As,Hero: raises 2.0BB; Opp(SB): calls 1.6BB; Opp(BB): calls 1.0BB; ,6.0BB,Opp(SB): checks; Opp(BB): checks; Hero: bets 2.0BB; Opp(BB): calls 2.0BB; ,10.0BB,Opp(BB): checks; Hero: checks; ,10.0BB,Opp(BB): checks; Hero: bets 5.0BB; ,10.0BB,4.8BB,10.0BB
RC3360070363,Hero(CO),183BB,7d Ah,Ad 7h Jh,2s,3d,Opp(BTN): raises 2.0BB; Opp(SB): calls 1.6BB; ,5.0BB,Opp(SB): checks; Opp(BTN): bets 2.6BB; Opp(SB): calls 2.6BB; ,10.2BB,Opp(SB): checks; Opp(BTN): checks; ,10.2BB,Opp(SB): checks; Opp(BTN): bets 18.0BB; ,10.2BB,0BB,10.2BB
RC3360070157,Hero(CO),179BB,6h 6c,Qs 5h 5s,,,Hero: raises 2.0BB; Opp(SB): calls 1.6BB; Opp(BB): calls 1.0BB; ,6.0BB,Opp(SB): checks; Opp(BB): checks; Hero: bets 2.0BB; ,6.0BB,,0BB,,0BB,2.9BB,6.0BB
RC3360070135,Hero(BB),180BB,6d 9s,Kd 9c 2d,6h,7h,Opp(MP): raises 2.0BB; Opp(CO): raises 7.2BB; Opp(MP): calls 5.2BB; ,15.8BB,Opp(MP): checks; Opp(CO): checks; ,15.8BB,Opp(MP): checks; Opp(CO): checks; ,15.8BB,Opp(MP): checks; Opp(CO): bets 12.0BB; ,15.8BB,-1.0BB,15.8BB
RC3360070005,Hero(BTN),180BB,7c Kc,9d 6s Ad,9h,Ks,Opp(CO): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(CO): bets 1.6BB; Opp(BB): calls 1.6BB; ,7.6BB,Opp(BB): checks; Opp(CO): checks; ,7.6BB,Opp(BB): bets 7.6BB; Opp(CO): calls 7.6BB; eec2ffac: shows [Ts 9s] (Three Nines); 898f0a7d: shows [Qd Ah] (Pair of Aces and Pair of Nines); ,22.8BB,0BB,22.8BB
RC3360069983,Hero(UTG),180BB,2s Kd,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3360069963,Hero(CO),180BB,Kh 7s,,,,Opp(SB): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3360069935,Hero(MP),180BB,Kc 3d,Ts 5c Kd,As,7d,Opp(CO): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(CO): checks; ,4.4BB,Opp(BB): checks; Opp(CO): checks; ,4.4BB,Opp(BB): checks; Opp(CO): checks; 884431be: shows [7c 4c] (Pair of Sevens); 8f20a453: shows [Qh Th] (Pair of Tens); ,4.4BB,0BB,4.4BB
RC3360069889,Hero(SB),181BB,7s 3s,Qc Ks Jh,Jd,7h,Opp(UTG): raises 3.0BB; Opp(BB): calls 2.0BB; ,6.4BB,Opp(BB): checks; Opp(UTG): checks; ,6.4BB,Opp(BB): checks; Opp(UTG): checks; ,6.4BB,Opp(BB): checks; Opp(UTG): bets 2.2BB; Opp(BB): calls 2.2BB; a4ea4fbd: shows [8c 9c] (Pair of Jacks); a9a45ac6: shows [Qs As] (Pair of Queens and Pair of Jacks); ,10.8BB,-0.4BB,10.8BB
RC3360069758,Hero(BTN),179BB,Jh Ad,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3360069739,Hero(UTG),179BB,Qh 5c,Qs 5s 4d,4c,,Opp(CO): raises 2.4BB; Opp(BTN): raises 7.2BB; Opp(CO): calls 4.8BB; ,15.8BB,Opp(CO): checks; Opp(BTN): bets 8.0BB; Opp(CO): calls 8.0BB; ,31.8BB,Opp(CO): checks; Opp(BTN): bets 24.0BB; ,31.8BB,,0BB,0BB,31.8BB
RC3360069716,Hero(CO),179BB,5h Ac,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3360069556,Hero(BB),181BB,8c Jh,6d 9d 2s,,,Opp(CO): raises 2.0BB; Hero: calls 1.0BB; ,4.4BB,Hero: checks; Opp(CO): bets 1.6BB; ,4.4BB,,0BB,,0BB,-2.0BB,4.4BB
RC3360069437,Hero(MP),179BB,Qs Ah,5d Qc 5s,,,Hero: raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Hero: bets 1.6BB; ,4.4BB,,0BB,,0BB,2.1BB,4.4BB
RC3360069416,Hero(BB),180BB,3h 5c,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3360069395,Hero(CO),180BB,Jh 2d,,,,Opp(BTN): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360069375,Hero(BTN),180BB,2d 4s,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3360069355,Hero(SB),181BB,3d 6h,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3360069336,Hero(SB),181BB,2c 9c,8h Th Qc,2h,Ad,Opp(BTN): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(BTN): bets 1.6BB; Opp(BB): calls 1.6BB; ,7.6BB,Opp(BB): checks; Opp(BTN): checks; ,7.6BB,Opp(BB): checks; Opp(BTN): bets 5.8BB; ,7.6BB,-0.4BB,7.6BB
RC3360069309,Hero(CO),181BB,6c 4d,,,,Opp(UTG): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360069273,Hero(MP),180BB,4d Js,3d Jc Jd,3h,,Opp(BTN): calls 1.0BB; Opp(BB): checks; ,2.4BB,Opp(BB): checks; Opp(BTN): checks; ,2.4BB,Opp(BB): checks; Opp(BTN): bets 2.4BB; ,2.4BB,,0BB,0BB,2.4BB
RC3360069249,Hero(UTG),180BB,3h Jd,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3360069202,Hero(CO),180BB,7h 5d,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3360069178,Hero(BB),181BB,Jh 4d,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3360069157,Hero(UTG),181BB,Jc 7c,6c 2s 2d,Ad,,Opp(BTN): raises 2.6BB; Opp(SB): calls 2.2BB; Opp(BB): calls 1.6BB; ,7.8BB,Opp(SB): checks; Opp(BB): checks; Opp(BTN): checks; ,7.8BB,Opp(SB): bets 4.0BB; ,7.8BB,,0BB,0BB,7.8BB
RC3360069077,Hero(SB),181BB,Jd Qh,Td 9h 3c,3d,7d,Opp(MP): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(MP): bets 1.6BB; Opp(BB): raises 3.2BB; Opp(MP): calls 1.6BB; ,10.8BB,Opp(BB): checks; Opp(MP): bets 5.4BB; Opp(BB): raises 10.8BB; Opp(MP): calls 5.4BB; ,32.4BB,Opp(BB): bets 21.4BB; Opp(MP): calls 21.4BB; 957ec902: shows [Ts 3s] (Treys Full over Tens); ba9cbae5: shows [Jh Js] (Pair of Jacks and Pair of Treys); ,75.2BB,-0.4BB,75.2BB
RC3360069026,Hero(BTN),181BB,6c 4s,,,,Opp(CO): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360068760,Hero(MP),190BB,Kc Jh,5d Ah Th,4c,,Hero: raises 2.0BB; Opp(SB): calls 1.6BB; Opp(BB): calls 1.0BB; ,6.0BB,Opp(SB): checks; Opp(BB): checks; Hero: bets 2.0BB; Opp(BB): calls 2.0BB; ,10.0BB,Opp(BB): checks; Hero: bets 5.0BB; Opp(BB): raises 11.6BB; ,20.0BB,,0BB,-9.0BB,20.0BB
RC3360068741,Hero(BB),191BB,9c 2h,3h Kh 6s,,,Opp(UTG): raises 2.0BB; Opp(BTN): calls 2.0BB; ,5.4BB,Opp(UTG): bets 1.4BB; ,5.4BB,,0BB,,0BB,-1.0BB,5.4BB
RC3360068633,Hero(BTN),191BB,6h As,Qd Js 3h,,,Opp(CO): raises 2.2BB; Opp(BB): calls 1.2BB; ,4.8BB,Opp(BB): checks; Opp(CO): bets 1.2BB; Opp(BB): raises 8.0BB; ,7.2BB,,0BB,,0BB,0BB,7.2BB
RC3360068608,Hero(MP),191BB,4c 6c,5c 5h 3c,9d,,Opp(CO): raises 2.6BB; Opp(SB): raises 11.0BB; Opp(CO): calls 8.4BB; ,23.4BB,Opp(SB): bets 7.6BB; Opp(CO): calls 7.6BB; ,38.6BB,Opp(SB): bets 25.4BB; ,38.6BB,,0BB,0BB,38.2BB
RC3360068584,Hero(CO),191BB,Ts 7s,9h Tc 2h,3s,8s,Opp(UTG): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(UTG): checks; ,4.4BB,Opp(BB): checks; Opp(UTG): checks; ,4.4BB,Opp(BB): checks; Opp(UTG): checks; 9aedae1b: shows [Ah Qd] (Ace-High); eb8de929: shows [Kh Ad] (Ace-High); ,4.4BB,0BB,4.4BB
RC3360068564,Hero(SB),191BB,9d Jc,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3360068547,Hero(MP),191BB,8h 5d,,,,Opp(SB): raises 3.0BB; Opp(BB): raises 10.0BB; ,7.4BB,,0BB,,0BB,,0BB,0BB,6.0BB
RC3360068526,Hero(BB),192BB,6c Js,,,,Opp(BTN): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3360068503,Hero(BTN),192BB,9h Js,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3360068481,Hero(UTG),192BB,Ac 6c,,,,Opp(BTN): raises 2.0BB; Opp(SB): raises 8.4BB; ,5.4BB,,0BB,,0BB,,0BB,0BB,5.0BB
RC3360068454,Hero(MP),192BB,Ac 6c,5d 8c Qh,3d,,Opp(BTN): raises 2.4BB; Opp(BB): calls 1.4BB; ,5.2BB,Opp(BB): checks; Opp(BTN): bets 1.8BB; Opp(BB): calls 1.8BB; ,8.8BB,Opp(BB): checks; Opp(BTN): bets 4.4BB; ,8.8BB,,0BB,0BB,8.8BB
RC3360068429,Hero(CO),192BB,9h Ad,8c 5c 5s,4h,Js,Opp(UTG): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(UTG): bets 3.0BB; Opp(BB): calls 3.0BB; ,10.4BB,Opp(BB): checks; Opp(UTG): checks; ,10.4BB,Opp(BB): checks; Opp(UTG): checks; 8473fa8c: shows [2c Kc] (Pair of Fives); e6f48526: shows [4c Ac] (Pair of Fives and Pair of Fours); ,10.4BB,0BB,10.4BB
RC3360068162,Hero(SB),200BB,Ac Kc,8h 9d 7d,,,Opp(UTG): raises 2.0BB; Hero: raises 8.0BB; Opp(UTG): calls 6.0BB; ,17.4BB,Hero: checks; Opp(UTG): bets 6.0BB; ,17.4BB,,0BB,,0BB,-8.4BB,17.0BB
RC3360068133,Hero(BB),201BB,9h Kc,,,,Opp(SB): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.0BB
RC3360068095,Hero(CO),201BB,2c Js,,,,Opp(BTN): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360068037,Hero(BTN),201BB,Qd Td,,,,Opp(MP): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360067689,Hero(SB),205BB,Ad 8s,As 4c 4s,3c,5s,Hero: calls 0.6BB; Opp(BB): checks; ,2.0BB,Hero: bets 1.0BB; Opp(BB): calls 1.0BB; ,4.0BB,Hero: bets 2.0BB; Opp(BB): calls 2.0BB; ,8.0BB,Hero: checks; Opp(BB): bets 6.0BB; ,8.0BB,-4.0BB,8.0BB
RC3360067595,Hero(BTN),204BB,Ad 7s,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3360067575,Hero(CO),204BB,4d Qc,,,,Opp(SB): calls 0.6BB; Opp(BB): raises 3.0BB; ,3.0BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3360067546,Hero(BB),205BB,Tc 2h,2s 5s Th,9h,Ac,Opp(MP): calls 1.0BB; Hero: checks; ,2.4BB,Hero: checks; Opp(MP): checks; ,2.4BB,Hero: checks; Opp(MP): checks; ,2.4BB,Hero: checks; Opp(MP): bets 1.0BB; ,2.4BB,-1.0BB,2.4BB
RC3360067372,Hero(UTG),206BB,6c Ah,,,,Cash Drop to Pot : total $0.5; Hero: calls 1.0BB; Opp(MP): raises 7.8BB; ,3.4BB,,0BB,,0BB,,0BB,-1.0BB,13.4BB
RC3360067352,Hero(BB),207BB,3c Ks,,,,Opp(SB): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.0BB
RC3360067324,Hero(UTG),207BB,3s 2c,,,,Opp(MP): raises 2.6BB; Opp(BTN): raises 7.6BB; ,6.6BB,,0BB,,0BB,,0BB,0BB,6.6BB
RC3360067270,Hero(UTG),207BB,4c Tc,,,,Opp(BTN): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360067106,Hero(CO),204BB,Jd Kd,,,,Opp(MP): raises 2.0BB; Hero: raises 6.2BB; ,5.4BB,,0BB,,0BB,,0BB,2.6BB,5.4BB
RC3360067086,Hero(SB),204BB,Js 3s,,,,Opp(CO): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3360067021,Hero(CO),203BB,6c 7c,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3360066995,Hero(CO),203BB,As 2d,,,,Opp(MP): raises 2.8BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360066976,Hero(UTG),203BB,4h 8h,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360066955,Hero(BTN),203BB,Jc 4h,,,,Opp(SB): raises 2.2BB; Opp(BB): raises 9.0BB; ,5.8BB,,0BB,,0BB,,0BB,0BB,4.4BB
RC3360066928,Hero(BB),204BB,5h 3s,,,,Opp(SB): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.0BB
RC3360066749,Hero(MP),195BB,Ad Ah,,,,Hero: raises 2.0BB; Opp(SB): raises 8.8BB; Hero: raises 22.8BB; ,21.0BB,,0BB,,0BB,,0BB,8.9BB,18.6BB
RC3360066723,Hero(BTN),195BB,3h 8c,Ah 5s 4s,7s,8s,Opp(MP): calls 1.0BB; Opp(BB): checks; ,2.4BB,Opp(BB): checks; Opp(MP): bets 1.2BB; Opp(BB): calls 1.2BB; ,4.8BB,Opp(BB): checks; Opp(MP): bets 1.6BB; Opp(BB): calls 1.6BB; ,8.0BB,Opp(BB): bets 3.0BB; Opp(MP): calls 3.0BB; fca5f195: shows [3d 5h] (Pair of Fives); 12275db3: shows [9c 9h] (Pair of Nines); ,14.0BB,0BB,14.0BB
RC3360066704,Hero(SB),195BB,5s 7c,,,,Opp(BTN): raises 2.4BB; Opp(BB): raises 11.0BB; ,6.2BB,,0BB,,0BB,,0BB,-0.4BB,5.2BB
RC3360066685,Hero(CO),195BB,9c 3s,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3360066669,Hero(MP),195BB,6h 4c,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3360066317,Hero(SB),209BB,Jc Jh,3s 4s 5s,Qs,,Opp(MP): raises 2.0BB; Hero: raises 7.0BB; Opp(BB): calls 6.0BB; Opp(MP): calls 5.0BB; ,21.4BB,Hero: checks; Opp(BB): checks; Opp(MP): bets 7.0BB; Hero: calls 7.0BB; ,35.4BB,Hero: checks; Opp(MP): bets 17.6BB; ,35.4BB,,0BB,-14.4BB,35.0BB
RC3360066299,Hero(BB),210BB,2s Qd,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3360066272,Hero(MP),210BB,3c Ts,,,,Opp(CO): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360066172,Hero(BTN),209BB,Ad Qs,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3360066152,Hero(CO),209BB,4s 6h,,,,Opp(UTG): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360066133,Hero(MP),209BB,2d Jd,8d 9d 6s,7d,9s,Opp(UTG): calls 1.0BB; Opp(CO): raises 4.0BB; Opp(BB): calls 3.0BB; Opp(UTG): calls 3.0BB; ,12.4BB,Opp(BB): checks; Opp(UTG): checks; Opp(CO): bets 4.2BB; Opp(BB): calls 4.2BB; ,20.8BB,Opp(BB): checks; Opp(CO): checks; ,20.8BB,Opp(BB): bets 7.0BB; Opp(CO): calls 7.0BB; f7d9ceed: shows [2h 6h] (Pair of Nines and Pair of Sixes); 9558f951: shows [As Ts] (Tens-High Straight); ,34.8BB,0BB,34.8BB
RC3360065927,Hero(BB),212BB,9c Qh,4c 5c 6c,Ts,,Opp(UTG): raises 2.6BB; Hero: calls 1.6BB; ,5.6BB,Hero: checks; Opp(UTG): bets 1.0BB; Hero: calls 1.0BB; ,7.6BB,Hero: checks; Opp(UTG): bets 2.0BB; ,7.6BB,,0BB,-3.6BB,7.6BB
RC3360065910,Hero(CO),212BB,2c 8d,Kc Ah Ac,,,Opp(BTN): calls 1.0BB; Opp(BB): raises 3.0BB; Opp(BTN): raises 5.2BB; Opp(BB): calls 2.2BB; ,12.8BB,Opp(BB): checks; Opp(BTN): bets 3.6BB; ,12.8BB,,0BB,,0BB,0BB,10.8BB
RC3360065779,Hero(BTN),214BB,8d Kd,,,,Hero: raises 2.0BB; Opp(SB): raises 8.0BB; ,5.4BB,,0BB,,0BB,,0BB,-2.0BB,5.0BB
RC3360065747,Hero(MP),214BB,Js Th,,,,Opp(BTN): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360065674,Hero(UTG),214BB,Ad 5d,,,,Opp(BTN): raises 2.0BB; Opp(SB): raises 9.6BB; ,5.4BB,,0BB,,0BB,,0BB,0BB,5.0BB
RC3360065611,Hero(SB),215BB,2d 2s,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3360065569,Hero(CO),215BB,Qd 3c,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3360065549,Hero(BB),216BB,5s 9c,,,,Opp(CO): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3360065401,Hero(UTG),214BB,Kd Ah,As Th Tc,,,Hero: raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Hero: bets 1.6BB; ,4.4BB,,0BB,,0BB,2.1BB,4.4BB
RC3360065381,Hero(SB),214BB,4s 6d,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3360065360,Hero(BTN),213BB,Ks 4h,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3360065325,Hero(UTG),213BB,2h Kd,,,,Opp(BTN): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360065308,Hero(BB),214BB,4h 5c,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3360065266,Hero(UTG),214BB,Kh 6s,Jd 6h 8c,,,Opp(CO): raises 2.0BB; Opp(SB): calls 1.6BB; ,5.0BB,Opp(SB): checks; Opp(CO): bets 3.4BB; ,5.0BB,,0BB,,0BB,0BB,5.0BB
RC3360065246,Hero(BTN),214BB,6c 7d,,,,Opp(SB): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3360065229,Hero(SB),214BB,5s Kc,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3360065166,Hero(UTG),214BB,7s Jh,,,,Opp(SB): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3360065147,Hero(CO),214BB,Kc 8s,,,,Opp(BTN): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3360065120,Hero(MP),214BB,Jd 2c,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3360065092,Hero(BB),215BB,7c Th,,,,Opp(UTG): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
