hand_id,hero_position,hero_stack,hero_cards,flop_cards,turn_card,river_card,preflop_actions,Preflop_Pot,flop_actions,Flop_Pot,turn_actions,Turn_Pot,river_actions,River_Pot,Result(Hero),Total_Pot
RC3334562682,Hero(BTN),185BB,Jc 8s,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334562636,Hero(CO),185BB,3c 8s,,,,Opp(UTG): folds; Opp(MP): folds; Hero: folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334562508,Hero(SB),184BB,Qs 9s,Th As 7c,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero: calls 0.6BB; Opp(BB): checks; ,2.0BB,Hero: bets 1.0BB; Opp(BB): folds; ,2.0BB,,0BB,,0BB,1.0BB,2.0BB
RC3334562478,Hero(BTN),184BB,4c 6c,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): raises 3.0BB; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3334562434,Hero(BTN),184BB,Th 6d,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334562391,Hero(BB),185BB,9s 2h,,,,Opp(UTG): folds; Opp(MP): raises 2.8BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Hero: folds; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3334562363,Hero(MP),185BB,2d 6s,,,,Opp(UTG): raises 3.0BB; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334562308,Hero(MP),185BB,6s 9d,Ad Qd Kd,Jh,3h,Opp(UTG): raises 2.0BB; Hero: folds; Opp(CO): raises 6.2BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; Opp(UTG): calls 4.2BB; ,13.8BB,Opp(UTG): checks; Opp(CO): checks; ,13.8BB,Opp(UTG): checks; Opp(CO): checks; ,13.8BB,Opp(UTG): checks; Opp(CO): checks; c6e11d19: shows [8c 8d] (Pair of Eights); 4c9f897a: shows [As 4h] (Pair of Aces); ,13.8BB,0BB,13.8BB
RC3334562083,Hero(CO),187BB,Ac 4c,,,,Opp(UTG): folds; Opp(MP): folds; Hero: raises 2.0BB; Opp(BTN): folds; Opp(SB): raises 5.8BB; Opp(BB): folds; Hero: folds; ,5.4BB,,0BB,,0BB,,0BB,-2.0BB,5.0BB
RC3334562051,Hero(MP),187BB,5c 9c,6d Ac 4s,6h,,Opp(UTG): folds; Hero: folds; Opp(CO): folds; Opp(BTN): raises 2.2BB; Opp(SB): folds; Opp(BB): calls 1.2BB; ,4.8BB,Opp(BB): checks; Opp(BTN): checks; ,4.8BB,Opp(BB): bets 2.4BB; Opp(BTN): folds; ,4.8BB,,0BB,0BB,4.8BB
RC3334562026,Hero(MP),187BB,2h Js,,,,Opp(UTG): folds; Hero: folds; Opp(CO): folds; Opp(BTN): raises 2.0BB; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334561996,Hero(MP),187BB,9s 3s,Tc Ks 3d,,,Opp(UTG): raises 2.0BB; Hero: folds; Opp(CO): folds; Opp(BTN): calls 2.0BB; Opp(SB): folds; Opp(BB): folds; ,5.4BB,Opp(UTG): checks; Opp(BTN): bets 1.8BB; Opp(UTG): folds; ,5.4BB,,0BB,,0BB,0BB,5.4BB
RC3334561858,Hero(UTG),186BB,Ks Qh,,,,Hero: raises 2.0BB; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3334561830,Hero(SB),186BB,8c Qd,,,,Opp(UTG): raises 2.6BB; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero: folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334561408,Hero(BTN),157BB,Th Td,3s Ts Js,5h,6c,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: raises 2.0BB; Opp(SB): raises 5.8BB; Opp(BB): folds; Hero: calls 3.8BB; ,13.0BB,Opp(SB): checks; Hero: checks; ,13.0BB,Opp(SB): bets 6.4BB; Hero: calls 6.4BB; ,25.8BB,Opp(SB): checks; Hero: bets 19.2BB; Opp(SB): calls 19.2BB; Hero: shows [Th Td] (Three Tens); 426b60ef: shows [Kc Jh] (Pair of Jacks); ,64.2BB,29.7BB,63.8BB
RC3334561370,Hero(SB),157BB,Ah 5s,3h 9s 3d,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.6BB; Opp(BTN): folds; Hero: folds; Opp(BB): calls 1.6BB; ,5.6BB,Opp(BB): checks; Opp(CO): bets 2.8BB; Opp(BB): folds; ,5.6BB,,0BB,,0BB,-0.4BB,5.6BB
RC3334561341,Hero(MP),157BB,6c 9d,,,,Opp(UTG): raises 2.6BB; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334561313,Hero(BB),158BB,3s Ad,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3334561283,Hero(SB),159BB,5d 4h,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero: folds; ,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3334560989,Hero(MP),163BB,Ac Jh,Kc 2h Qh,4d,,Opp(UTG): folds; Hero: raises 2.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): bets 2.2BB; Hero: calls 2.2BB; ,8.8BB,Opp(BB): bets 4.4BB; Hero: folds; ,8.8BB,,0BB,-4.2BB,8.8BB
RC3334560921,Hero(UTG),163BB,6c 3s,,,,Hero: folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.4BB; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334560859,Hero(BB),164BB,As 6d,4c 7d 4s,3s,Ts,Opp(UTG): raises 2.0BB; Opp(MP): folds; Opp(CO): calls 2.0BB; Opp(BTN): folds; Opp(SB): folds; Hero: folds; ,5.4BB,Opp(UTG): checks; Opp(CO): checks; ,5.4BB,Opp(UTG): bets 1.0BB; Opp(CO): calls 1.0BB; ,7.4BB,Opp(UTG): checks; Opp(CO): checks; 6e22a6c1: shows [Jd Ac] (Pair of Fours); e297f049: shows [Qs Kh] (Pair of Fours); ,7.4BB,-1.0BB,7.4BB
RC3334560834,Hero(UTG),164BB,2h 2c,Ad 9s 6h,9d,,Hero: folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.0BB; Opp(SB): calls 1.6BB; Opp(BB): folds; ,5.0BB,Opp(SB): checks; Opp(BTN): checks; ,5.0BB,Opp(SB): checks; Opp(BTN): bets 6.8BB; Opp(SB): folds; ,5.0BB,,0BB,0BB,5.0BB
RC3334560756,Hero(CO),163BB,Jc Qh,,,,Opp(UTG): folds; Opp(MP): folds; Hero: raises 2.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3334560696,Hero(BTN),163BB,6c Th,,,,Opp(UTG): raises 2.0BB; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334560668,Hero(BB),164BB,6d 2c,,,,Opp(UTG): folds; Opp(MP): raises 2.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Hero: folds; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3334560633,Hero(UTG),164BB,Ah 2c,,,,Hero: folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334560604,Hero(SB),164BB,4h Kh,5c 5h 3c,8d,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): raises 3.0BB; Opp(BTN): folds; Hero: folds; Opp(BB): calls 2.0BB; ,6.4BB,Opp(BB): checks; Opp(CO): bets 3.2BB; Opp(BB): calls 3.2BB; ,12.8BB,Opp(BB): checks; Opp(CO): bets 9.6BB; Opp(BB): folds; ,12.8BB,,0BB,-0.4BB,12.8BB
RC3334560277,Hero(CO),157BB,8s 8c,Jc 2c 8h,Qh,,Opp(UTG): folds; Opp(MP): raises 2.6BB; Hero: calls 2.6BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,6.6BB,Opp(MP): checks; Hero: bets 3.6BB; Opp(MP): calls 3.6BB; ,13.8BB,Opp(MP): checks; Hero: bets 10.4BB; Opp(MP): folds; ,13.8BB,,0BB,6.6BB,13.8BB
RC3334559851,Hero(MP),148BB,9h 8h,As 9s 5c,9c,Qc,Opp(UTG): folds; Hero: raises 2.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Hero: bets 1.6BB; Opp(BB): calls 1.6BB; ,7.6BB,Opp(BB): checks; Hero: checks; ,7.6BB,Opp(BB): bets 6.0BB; Hero: raises 20.8BB; Opp(BB): folds; ,19.6BB,9.4BB,19.6BB
RC3334559826,Hero(MP),148BB,Jc 5s,Kh Qs 6s,2d,4c,Opp(UTG): folds; Hero: folds; Opp(CO): raises 2.6BB; Opp(BTN): calls 2.6BB; Opp(SB): folds; Opp(BB): calls 1.6BB; ,8.2BB,Opp(BB): checks; Opp(CO): bets 2.8BB; Opp(BTN): folds; Opp(BB): calls 2.8BB; ,13.8BB,Opp(BB): checks; Opp(CO): checks; ,13.8BB,Opp(BB): checks; Opp(CO): checks; 75077557: shows [Td Qc] (Pair of Queens); 65ca9276: shows [Qh Js] (Pair of Queens); ,13.8BB,0BB,13.8BB
RC3334559795,Hero(BTN),148BB,5d 8h,,,,Opp(UTG): folds; Opp(MP): raises 2.0BB; Opp(CO): raises 6.4BB; Hero: folds; Opp(SB): folds; Opp(BB): folds; Opp(MP): raises 17.2BB; Opp(CO): folds; ,16.2BB,,0BB,,0BB,,0BB,0BB,14.2BB
RC3334559750,Hero(SB),148BB,As 6d,Jh 9c Ad,9s,,Opp(UTG): folds; Opp(MP): raises 2.6BB; Opp(CO): calls 2.6BB; Opp(BTN): folds; Hero: folds; Opp(BB): folds; ,6.6BB,Opp(MP): checks; Opp(CO): checks; ,6.6BB,Opp(MP): bets 2.8BB; Opp(CO): folds; ,6.6BB,,0BB,-0.4BB,6.6BB
RC3334559679,Hero(UTG),148BB,5h 3h,,,,Hero: folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.4BB; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334559644,Hero(BB),149BB,9d Kh,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.2BB; Opp(SB): folds; Hero: folds; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3334559612,Hero(UTG),149BB,6d 9c,,,,Hero: folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.0BB; Opp(SB): raises 7.0BB; Opp(BB): folds; Opp(BTN): folds; ,5.4BB,,0BB,,0BB,,0BB,0BB,5.0BB
RC3334559585,Hero(MP),149BB,5h 8h,,,,Opp(UTG): folds; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334559545,Hero(BTN),149BB,Jh 2c,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334559518,Hero(MP),149BB,Ts 2h,Kc 3s 9s,Ac,,Opp(UTG): folds; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 3.0BB; Opp(BB): calls 2.0BB; ,6.4BB,Opp(SB): checks; Opp(BB): checks; ,6.4BB,Opp(SB): bets 4.6BB; Opp(BB): folds; ,6.4BB,,0BB,0BB,6.0BB
RC3334559495,Hero(UTG),149BB,4s 9s,,,,Hero: folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.6BB; Opp(SB): folds; Opp(BB): raises 9.0BB; Opp(BTN): folds; ,6.6BB,,0BB,,0BB,,0BB,0BB,5.6BB
RC3334559472,Hero(BTN),148BB,Tc 2h,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334559446,Hero(BB),149BB,Jh 9d,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3334559419,Hero(CO),149BB,Qc 4c,,,,Opp(UTG): folds; Opp(MP): folds; Hero: folds; Opp(BTN): raises 2.6BB; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334559394,Hero(UTG),149BB,7s Ad,,,,Hero: folds; Opp(MP): folds; Opp(CO): raises 2.6BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334559370,Hero(CO),149BB,5s 2d,,,,Opp(UTG): folds; Opp(MP): folds; Hero: folds; Opp(BTN): raises 2.6BB; Opp(SB): folds; Opp(BB): raises 10.6BB; Opp(BTN): folds; ,6.6BB,,0BB,,0BB,,0BB,0BB,5.6BB
RC3334559326,Hero(SB),149BB,Kh 5h,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.0BB; Hero: folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334559304,Hero(BTN),149BB,Ad 5c,,,,Opp(UTG): folds; Opp(MP): raises 2.2BB; Opp(CO): folds; Hero: folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334559276,Hero(UTG),149BB,Qc Jh,,,,Hero: folds; Opp(MP): folds; Opp(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334559087,Hero(BB),152BB,4s 4d,6h 2h Js,,,Opp(UTG): raises 2.6BB; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Hero: calls 1.6BB; ,5.6BB,Hero: checks; Opp(UTG): bets 1.4BB; Hero: folds; ,5.6BB,,0BB,,0BB,-2.6BB,5.6BB
RC3334559062,Hero(BB),153BB,Ah 2h,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.4BB; Opp(SB): folds; Hero: folds; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3334559037,Hero(SB),153BB,2h 4c,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero: folds; ,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3334559012,Hero(BTN),153BB,6h Kd,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334558985,Hero(MP),153BB,8c 2c,,,,Opp(UTG): folds; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 3.0BB; Opp(BB): raises 9.0BB; Opp(SB): folds; ,7.4BB,,0BB,,0BB,,0BB,0BB,6.0BB
RC3334558940,Hero(BB),154BB,7s 5d,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.6BB; Opp(SB): folds; Hero: folds; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3334558900,Hero(SB),155BB,7d 8s,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.4BB; Hero: folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334558878,Hero(MP),155BB,7h Js,,,,Opp(UTG): raises 2.6BB; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334558856,Hero(UTG),155BB,4d 8c,,,,Hero: folds; Opp(MP): folds; Opp(CO): raises 2.2BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334558832,Hero(CO),155BB,Th 4c,,,,Opp(UTG): folds; Opp(MP): raises 2.6BB; Hero: folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334558806,Hero(CO),155BB,8s 6d,9s 3h 5d,Ac,7s,Opp(UTG): folds; Opp(MP): raises 2.0BB; Hero: folds; Opp(BTN): raises 7.0BB; Opp(SB): folds; Opp(BB): folds; Opp(MP): calls 5.0BB; ,15.4BB,Opp(MP): checks; Opp(BTN): bets 7.8BB; Opp(MP): calls 7.8BB; ,31.0BB,Opp(MP): bets 1.0BB; Opp(BTN): calls 1.0BB; ,33.0BB,Opp(MP): bets 1.0BB; Opp(BTN): calls 1.0BB; 5f1cdd27: shows [9h Ah] (Pair of Aces and Pair of Nines); e3c32f29: shows [Td Th] (Pair of Tens); ,35.0BB,0BB,35.0BB
RC3334558781,Hero(BTN),155BB,5s Ac,,,,Opp(UTG): folds; Opp(MP): raises 2.2BB; Opp(CO): folds; Hero: folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334558755,Hero(SB),155BB,Qc 9h,7c 6h Tc,,,Opp(UTG): folds; Opp(MP): raises 2.0BB; Opp(CO): folds; Opp(BTN): calls 2.0BB; Hero: folds; Opp(BB): folds; ,5.4BB,Opp(MP): bets 1.8BB; Opp(BTN): folds; ,5.4BB,,0BB,,0BB,-0.4BB,5.4BB
RC3334558372,Hero(MP),158BB,8d 8c,Jh Ks 6s,Js,Ah,Opp(UTG): folds; Hero: raises 2.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): calls 1.6BB; Opp(BB): folds; ,5.0BB,Opp(SB): checks; Hero: checks; ,5.0BB,Opp(SB): checks; Hero: checks; ,5.0BB,Opp(SB): bets 1.0BB; Hero: calls 1.0BB; 11224f8: shows [Ac 7c] (Pair of Aces and Pair of Jacks); Hero: shows [8d 8c] (Pair of Jacks and Pair of Eights); ,7.0BB,-3.0BB,7.0BB
RC3334558329,Hero(CO),158BB,8s 9c,8d 9d 6h,,,Opp(UTG): folds; Opp(MP): folds; Hero: folds; Opp(BTN): folds; Opp(SB): raises 2.2BB; Opp(BB): calls 1.2BB; ,4.8BB,Opp(SB): bets 1.6BB; Opp(BB): folds; ,4.8BB,,0BB,,0BB,0BB,4.4BB
RC3334558305,Hero(CO),158BB,6s Ts,,,,Opp(UTG): folds; Opp(MP): raises 3.0BB; Hero: folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334558229,Hero(BTN),158BB,Ts Ad,Jc 7d 6s,8d,Ah,Opp(UTG): raises 2.2BB; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): folds; Opp(BB): calls 1.2BB; ,4.8BB,Opp(BB): checks; Opp(UTG): bets 4.4BB; Opp(BB): calls 4.4BB; ,13.6BB,Opp(BB): checks; Opp(UTG): checks; ,13.6BB,Opp(BB): checks; Opp(UTG): bets 12.4BB; Opp(BB): folds; ,13.6BB,0BB,13.6BB
RC3334558192,Hero(MP),157BB,3c Kh,,,,Opp(UTG): folds; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 3.0BB; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3334558171,Hero(SB),157BB,Kh 9s,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.2BB; Opp(BTN): folds; Hero: folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334558146,Hero(BB),158BB,Jd 3h,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): raises 11.0BB; Hero: folds; Opp(CO): folds; ,5.4BB,,0BB,,0BB,,0BB,-1.0BB,5.0BB
RC3334558120,Hero(BB),159BB,4c 9d,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3334558095,Hero(MP),159BB,As 6d,7s Jc Th,Kd,Ks,Opp(UTG): raises 2.2BB; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.2BB; ,4.8BB,Opp(BB): checks; Opp(UTG): checks; ,4.8BB,Opp(BB): bets 1.6BB; Opp(UTG): raises 5.6BB; Opp(BB): calls 4.0BB; ,16.0BB,Opp(BB): checks; Opp(UTG): bets 22.0BB; Opp(BB): folds; ,16.0BB,0BB,16.0BB
RC3334558054,Hero(BTN),159BB,8c Tc,Js 8h 4d,9c,3s,Opp(UTG): raises 2.0BB; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): folds; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): bets 1.0BB; Opp(UTG): calls 1.0BB; ,6.4BB,Opp(BB): checks; Opp(UTG): checks; ,6.4BB,Opp(BB): checks; Opp(UTG): checks; bfe94c7c: shows [3c 4h] (Pair of Fours and Pair of Treys); 84667b37: shows [Ah 2h] (Ace-High); ,6.4BB,0BB,6.4BB
RC3334558005,Hero(SB),159BB,Ac 6s,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero: folds; ,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3334557970,Hero(MP),159BB,4d Jc,,,,Opp(UTG): folds; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 3.0BB; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3334557599,Hero(MP),159BB,3c Tc,7c 2h 7d,,,Opp(UTG): folds; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 3.0BB; Opp(BB): calls 2.0BB; ,6.4BB,Opp(SB): bets 2.0BB; Opp(BB): folds; ,6.4BB,,0BB,,0BB,0BB,6.0BB
RC3334557543,Hero(SB),160BB,Ts 8h,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero: folds; ,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3334557520,Hero(MP),160BB,3c 6h,Th 4s 5s,Ac,,Opp(UTG): raises 3.0BB; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): calls 2.6BB; Opp(BB): folds; ,7.0BB,Opp(SB): checks; Opp(UTG): bets 3.6BB; Opp(SB): calls 3.6BB; ,14.2BB,Opp(SB): checks; Opp(UTG): bets 7.2BB; Opp(SB): folds; ,14.2BB,,0BB,0BB,14.2BB
RC3334557418,Hero(UTG),158BB,Kd Js,,,,Hero: raises 2.0BB; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3334557364,Hero(BTN),158BB,Th Kh,,,,Opp(UTG): raises 2.0BB; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334557323,Hero(BB),159BB,4h 2h,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds; Hero: folds; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3334557299,Hero(BB),160BB,5s 4d,Ah Jd Jh,As,Qs,Opp(UTG): folds; Opp(MP): folds; Opp(CO): raises 3.0BB; Opp(BTN): raises 9.0BB; Opp(SB): folds; Hero: folds; Opp(CO): calls 6.0BB; ,19.4BB,Opp(CO): checks; Opp(BTN): bets 9.8BB; Opp(CO): calls 9.8BB; ,39.0BB,Opp(CO): checks; Opp(BTN): checks; ,39.0BB,Opp(CO): bets 13.0BB; Opp(BTN): raises 26.0BB; Opp(CO): folds; ,65.0BB,-1.0BB,65.0BB
RC3334557276,Hero(MP),160BB,Kh 5c,Ad 7h 2c,9h,Th,Opp(UTG): raises 2.6BB; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.6BB; ,5.6BB,Opp(BB): checks; Opp(UTG): bets 2.0BB; Opp(BB): calls 2.0BB; ,9.6BB,Opp(BB): checks; Opp(UTG): checks; ,9.6BB,Opp(BB): bets 5.2BB; Opp(UTG): folds; ,9.6BB,0BB,9.6BB
RC3334557201,Hero(UTG),159BB,Th Ts,,,,Hero: raises 2.0BB; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3334556861,Hero(BTN),157BB,Js Qh,5d 4h 3d,Qs,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: raises 2.0BB; Opp(SB): folds; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Hero: checks; ,4.4BB,Opp(BB): checks; Hero: bets 2.4BB; Opp(BB): folds; ,4.4BB,,0BB,2.1BB,4.4BB
RC3334556834,Hero(MP),157BB,2h Js,4h 7d 3s,,,Opp(UTG): folds; Hero: folds; Opp(CO): raises 2.2BB; Opp(BTN): calls 2.2BB; Opp(SB): folds; Opp(BB): folds; ,5.8BB,Opp(CO): bets 3.0BB; Opp(BTN): folds; ,5.8BB,,0BB,,0BB,0BB,5.8BB
RC3334556806,Hero(MP),157BB,2s Kc,,,,Opp(UTG): folds; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334556776,Hero(UTG),157BB,Kh 8s,,,,Hero: folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.6BB; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
